FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18
36003,NY,Allegany County,42.247894,-78.026176,47.6,46262,36.7
36021,NY,Columbia County,42.247729,-73.626805,99.4,64916,30.5
36045,NY,Jefferson County,43.995371,-76.053522,91.6,52798,34
36057,NY,Montgomery County,42.900891,-74.435358,124.6,43799,35.2
36077,NY,Otsego County,42.629776,-75.028841,62.2,54321,32
36113,NY,Warren County,43.555105,-73.838139,75.8,56694,31.8
36115,NY,Washington County,43.312377,-73.439428,76.1,55913,38.2
37013,NC,Beaufort County,35.482313,-76.842014,57.7,46411,33.6
37041,NC,Chowan County,36.127288,-76.60207,85.8,42618,34.3
37047,NC,Columbus County,34.260471,-78.636378,62,36862,34.7
37051,NC,Cumberland County,35.050192,-78.828719,489.7,46779,25.5
37065,NC,Edgecombe County,35.917055,-77.602655,111.9,38818,37.3
37085,NC,Harnett County,35.368635,-78.87161,192.7,51225,29.9
37127,NC,Nash County,35.965945,-77.987555,177.3,50122,33.6
37145,NC,Person County,36.386387,-78.965471,100.6,50149,36.2
37147,NC,Pitt County,35.591065,-77.372404,257.9,43303,23.6
37157,NC,Rockingham County,36.380927,-79.782889,165.6,41869,34.5
37167,NC,Stanly County,35.310523,-80.254355,153.3,51491,34.7
38005,ND,Benson County,48.071738,-99.361987,4.8,42407,29.8
38071,ND,Ramsey County,48.265551,-98.737329,9.6,54814,28.9
38097,ND,Traill County,47.446215,-97.164754,9.4,59931,25.5
39001,OH,Adams County,38.841681,-83.474173,48.9,42154,43.6
39043,OH,Erie County,41.554006,-82.525897,306.4,53135,37.8
39089,OH,Licking County,40.093609,-82.481251,243.9,66145,34.8
39095,OH,Lucas County,41.682321,-83.468867,1296.2,47865,29.7
39109,OH,Miami County,40.053326,-84.228414,252.1,59922,36.8
39131,OH,Pike County,39.071365,-83.052921,65.2,45163,40.4
39139,OH,Richland County,40.774167,-82.542715,251.3,49668,39.8
39171,OH,Williams County,41.564958,-84.584323,89.4,54581,43.4
39173,OH,Wood County,41.360183,-83.622682,203.3,64282,31.1
40011,OK,Blaine County,35.877782,-98.428934,12.9,49513,34.5
40035,OK,Craig County,36.76389,-95.201553,19.7,43074,40.1
40071,OK,Kay County,36.814842,-97.143755,50.6,45700,32.7
40091,OK,McIntosh County,35.369092,-95.671764,32.7,37468,42.2
40093,OK,Major County,36.313119,-98.542015,7.9,56102,40.4
40097,OK,Mayes County,36.303804,-95.235638,63,50951,39.1
40113,OK,Osage County,36.62468,-96.408385,21.1,48826,38.6
40131,OK,Rogers County,36.378082,-95.601337,128.6,61849,32.8
40133,OK,Seminole County,35.158366,-96.602858,40.3,37901,34.1
40139,OK,Texas County,36.741964,-101.488434,10.1,51812,26.1
41007,OR,Clatsop County,46.024509,-123.705014,44.7,53806,25.1
41017,OR,Deschutes County,43.915118,-121.225575,52.3,67372,22.3
41027,OR,Hood River County,45.511775,-121.655976,42.8,66607,21.2
41031,OR,Jefferson County,44.64379,-121.183021,12.2,50376,29.6
41041,OR,Lincoln County,44.641076,-123.911183,47,49265,27.5
41053,OR,Polk County,44.904395,-123.397329,101.8,62389,24
42011,PA,Berks County,40.413957,-75.92686,480.4,62519,37.2
42021,PA,Cambria County,40.494127,-78.715284,208.7,45163,44.9
42039,PA,Crawford County,41.68684,-80.107811,87.7,50805,46.3
42045,PA,Delaware County,39.91667,-75.398786,3040.5,71961,30.5
42049,PA,Erie County,42.117952,-80.096386,351.1,48453,39
42055,PA,Franklin County,39.926686,-77.724485,193.7,60744,42.7
42063,PA,Indiana County,40.651432,-79.087545,107.5,47999,43.7
42067,PA,Juniata County,40.530673,-77.400438,63,54342,49.5
42123,PA,Warren County,41.843669,-79.313173,47.3,50554,46.1
45011,SC,Barnwell County,33.26068,-81.433753,41.2,38131,35.7
45021,SC,Cherokee County,35.049796,-81.607647,140.9,42542,36.6
45027,SC,Clarendon County,33.664682,-80.217889,57.6,36722,37.3
45033,SC,Dillon County,34.390172,-79.374964,79.2,33159,38.4
45037,SC,Edgefield County,33.776498,-81.968245,53.9,48818,37.1
45041,SC,Florence County,34.028535,-79.710233,171.1,47949,33.1
45057,SC,Lancaster County,34.686818,-80.703689,139.6,58035,31.9
45089,SC,Williamsburg County,33.626463,-79.716475,36.8,32814,41.9
46015,SD,Brule County,43.72988,-99.092941,6.4,49732,30.7
46027,SD,Clay County,42.912997,-96.979795,33.6,46378,21.7
46065,SD,Hughes County,44.392258,-99.985846,23,70093,27.8
46087,SD,McCook County,43.678924,-97.362036,9.8,59913,34.1
47013,TN,Campbell County,36.401592,-84.15925,84.8,39443,40.9
47025,TN,Claiborne County,36.501557,-83.660724,74.1,37987,38.4
47029,TN,Cocke County,35.916198,-83.119223,82.1,36192,45.4
47043,TN,Dickson County,36.145533,-87.364155,101.4,56166,41.2
47051,TN,Franklin County,35.155926,-86.099203,74,50201,40
47057,TN,Grainger County,36.277463,-83.509493,80.7,41829,44.1
47081,TN,Hickman County,35.802396,-87.467114,40.3,44684,44.5
47085,TN,Humphreys County,36.04044,-87.790625,34.9,48056,46.7
47093,TN,Knox County,35.992727,-83.937721,850.5,55874,25.8
47107,TN,McMinn County,35.424471,-84.619963,121.5,46029,42.6
47117,TN,Marshall County,35.468387,-86.765886,81.5,51868,42.2
47119,TN,Maury County,35.615696,-87.077763,132,57337,35.8
47121,TN,Meigs County,35.503397,-84.823888,60.2,50565,45.4
47127,TN,Moore County,35.288889,-86.358684,49.2,58234,42
47141,TN,Putnam County,36.140807,-85.496928,180.3,45512,37
47153,TN,Sequatchie County,35.372335,-85.410344,53.1,49707,39.2
47167,TN,Tipton County,35.500297,-89.763708,133.3,60874,38.5
47179,TN,Washington County,36.295665,-82.495037,376.7,49242,28.8
48007,TX,Aransas County,28.104225,-96.977983,91.9,46912,29.7
48017,TX,Bailey County,34.067521,-102.830345,8.7,45051,35.2
48047,TX,Brooks County,27.034994,-98.215276,7.7,30116,27.5
48061,TX,Cameron County,26.102923,-97.478958,456,38106,26
48097,TX,Cooke County,33.639169,-97.210372,43.9,52047,31.5
48115,TX,Dawson County,32.741934,-101.947322,15.4,43726,36.6
48131,TX,Duval County,27.681123,-98.497393,6.6,35156,31.1
48137,TX,Edwards County,29.985877,-100.307373,0.9,37812,29
48147,TX,Fannin County,33.591161,-96.104988,38.1,53111,35.8
48179,TX,Gray County,35.402542,-100.812374,24.3,49121,32.3
48239,TX,Jackson County,28.959802,-96.58908,17,54088,33
48249,TX,Jim Wells County,27.733516,-98.090814,47.2,41919,36.7
48251,TX,Johnson County,32.379511,-97.364823,208.3,62635,33.8
48257,TX,Kaufman County,32.598944,-96.288378,132.4,67434,33.1
48323,TX,Maverick County,28.745217,-100.311368,42.4,35594,21.9
48365,TX,Panola County,32.163978,-94.305156,29.7,51192,33.5
48379,TX,Rains County,32.87058,-95.79544,47.6,47572,41.8
48405,TX,San Augustine County,31.382449,-94.16318,16.7,38826,39
48471,TX,Walker County,30.74309,-95.569888,86.5,43681,38.6
48481,TX,Wharton County,29.278481,-96.229675,38,48040,29.5
48489,TX,Willacy County,26.481092,-97.584224,37.5,33171,36.5
48505,TX,Zapata County,26.996981,-99.182603,14,33160,29.5
49013,UT,Duchesne County,40.289649,-110.42983,5.7,60767,36.6
50023,VT,Washington County,44.274953,-72.609475,86.6,61808,27.3
50025,VT,Windham County,42.999143,-72.716335,56.7,54441,30.2
51013,VA,Arlington County,38.878337,-77.100703,7993.5,120950,8.1
51015,VA,Augusta County,38.167807,-79.146682,76.3,60556,38.2
51035,VA,Carroll County,36.732426,-80.728043,63.3,41517,36.3
51037,VA,Charlotte County,37.014091,-78.661424,26.5,41382,43.6
51041,VA,Chesterfield County,37.378434,-77.585847,747.1,80734,23.4
51059,VA,Fairfax County,38.833743,-77.276117,2766.8,122035,12.8
51065,VA,Fluvanna County,37.830606,-78.284445,89.8,73463,24.1
51085,VA,Hanover County,37.760166,-77.490992,213.1,91028,25.6
51087,VA,Henrico County,37.437521,-77.300333,1313.4,68581,21.7
51111,VA,Lunenburg County,36.945757,-78.242313,29.9,41421,39.8
51153,VA,Prince William County,38.702332,-77.478887,1195,106200,20.7
51171,VA,Shenandoah County,38.856204,-78.573987,82.5,55283,38
51199,VA,York County,37.220914,-76.395533,624.8,86317,18.1
51620,VA,Franklin city,36.684014,-76.941396,1045.8,37327,30.6
51630,VA,Fredericksburg city,38.299272,-77.486658,2326.2,58448,23.2
51740,VA,Portsmouth city,36.85943,-76.356269,2838.9,47343,29.8
51760,VA,Richmond city,37.531399,-77.476009,3414.7,48747,22.3
51800,VA,Suffolk city,36.697157,-76.634781,211.4,69753,28.1
53017,WA,Douglas County,47.735866,-119.69588,21.1,65912,29
53025,WA,Grant County,47.213633,-119.467788,33.3,53688,26.6
53027,WA,Grays Harbor County,47.142786,-123.827043,38.3,48763,32.9
53053,WA,Pierce County,47.040716,-122.144709,476.3,75022,27.5
53067,WA,Thurston County,46.932598,-122.829441,349.4,72400,21.3
53073,WA,Whatcom County,48.842653,-121.836433,95.5,62262,23.3
54005,WV,Boone County,38.022838,-81.713314,49.1,38110,50.6
54019,WV,Fayette County,38.030933,-81.086051,69.6,37867,43
54039,WV,Kanawha County,38.328061,-81.523522,214.1,41926,37.5
55003,WI,Ashland County,46.546291,-90.665154,15.5,44627,35.6
55029,WI,Door County,45.067808,-87.087936,57.6,61221,31.1
55033,WI,Dunn County,44.947741,-91.89772,51.6,57506,34.1
55039,WI,Fond du Lac County,43.754722,-88.493284,141.2,59428,36.6
55061,WI,Kewaunee County,44.500949,-87.161813,60.1,63612,40.8
55087,WI,Outagamie County,44.418226,-88.464988,277.2,65993,32.3
55089,WI,Ozaukee County,43.360715,-87.496553,370.7,83014,20
55093,WI,Pierce County,44.725337,-92.426279,71.5,75421,32.6
55099,WI,Price County,45.679072,-90.35965,11.3,47032,40.3
55101,WI,Racine County,42.754075,-87.414676,587.7,60349,31.6
55111,WI,Sauk County,43.427998,-89.943329,74.6,57256,34.4
55135,WI,Waupaca County,44.478004,-88.967006,70.1,58648,42.8
